PeakID,pvalue,logp,chr,mid,in_gene
Interval_22891,0.48965372309744426,0.3101109389736254,14,93023121.0,RIN3
Interval_34045,0.48979840181847845,0.30998263628469847,19,4075540.0,nan
Interval_44817,0.48980687118433575,0.3099751267317009,20,50003109.5,NFATC2
Interval_57671,0.48985385029562634,0.30993347400771903,5,10635715.0,ANKRD33B
Interval_41283,0.48990962748286737,0.30988402590068004,2,178116908.5,NFE2L2
Interval_78727,0.48994714140096085,0.3098507718820359,X,38664297.0,MID1IP1
Interval_31390,0.4899679382127342,0.3098323377528269,17,72450238.0,nan
Interval_31098,0.49003503028744433,0.3097728732025998,17,62789136.0,PLEKHM1P
Interval_27900,0.49006194652152957,0.3097490192938206,16,72042670.5,DHODH
Interval_78790,0.49013128326207966,0.30968757719659057,X,40029133.0,BCOR
Interval_7558,0.4902724592057195,0.3095625023298429,10,7072290.0,nan
Interval_29133,0.49028036471368397,0.30955549950775735,17,15493348.5,AC005838.2
Interval_12154,0.4902857925730105,0.30955069149080394,11,45939761.0,PEX16
Interval_38092,0.49031310271346795,0.30952650087961575,2,48589848.0,FOXN2
Interval_70360,0.4903283713400811,0.3095129769150266,7,127228644.0,ARF5
Interval_23156,0.49033185791254463,0.309509888793093,14,100545414.5,EVL
Interval_53060,0.4903554274540559,0.3094890133887229,3,195871690.5,LINC00885
Interval_30345,0.4904018054723468,0.3094479395801103,17,43523622.5,PLEKHM1
Interval_28409,0.4904738909462868,0.30938410616323964,16,88636776.5,ZC3H18
Interval_16958,0.49053419358748085,0.30933071393383677,12,68474767.0,IFNG-AS1
Interval_26828,0.4906961632696155,0.30918733773408097,16,27185533.0,RP11-673P17.4
Interval_63139,0.49071055693375587,0.3091745986957551,6,32909022.0,HLA-DMB
Interval_25615,0.4907967590650897,0.30909831376246405,15,91363089.0,nan
Interval_18820,0.4907978328852858,0.3090973635653265,13,20533269.5,ZMYM2
Interval_4527,0.4908723778043108,0.3090314056770333,1,157108188.5,ETV3
Interval_35062,0.4908911224899094,0.30901482181845835,19,19562933.0,GATAD2A
Interval_64778,0.4908972679839291,0.30900938489504953,6,99841767.5,COQ3
Interval_3239,0.4909114509191712,0.308996837500848,1,100880488.5,CDC14A
Interval_61200,0.49092722745108963,0.30898288070548585,5,155194524.0,nan
Interval_47319,0.490948913244027,0.30896369698195986,22,41215128.0,SLC25A17
Interval_30063,0.49096621183263545,0.3089483948822442,17,38689663.0,nan
Interval_51295,0.4909878235620111,0.3089292781935287,3,132441443.0,NPHP3
Interval_7918,0.4909989005768304,0.308919480329069,10,17715825.0,STAM
Interval_27519,0.4910427460877158,0.30888070017445723,16,58231900.0,CSNK2A2
Interval_34369,0.4911698632898138,0.30876828805674,19,9938440.5,UBL5
Interval_78656,0.49118000893471514,0.30875931732702194,X,30595540.5,CXorf21
Interval_18629,0.49118797765793754,0.3087522715507535,12,125348225.5,SCARB1
Interval_57540,0.4912560988736252,0.30869204487968327,5,1111802.5,SLC12A7
Interval_12930,0.4912934860459709,0.3086589940435713,11,68080327.5,LRP5
Interval_67253,0.4913458798215422,0.3086126813709293,7,2567625.0,MIR4648
Interval_62512,0.4914074048338246,0.30855830358601544,6,16769477.5,nan
Interval_34686,0.4914448507113254,0.3085252110476716,19,14317962.0,LPHN1
Interval_50449,0.4914491865213547,0.308521379468073,3,105752455.0,nan
Interval_34070,0.49149535127915245,0.308480585509078,19,4369628.0,SH3GL1
Interval_2189,0.491505673387135,0.3084714647972453,1,54665807.5,CYB5RL
Interval_6094,0.491535028419656,0.308445527460937,1,205819223.0,PM20D1
Interval_68594,0.49159624246806044,0.3083914453169577,7,44896658.5,nan
Interval_43429,0.49161033872421833,0.30837899233630767,20,2732412.0,EBF4
Interval_29467,0.49166751156560173,0.30832848809775865,17,27224432.0,RP11-20B24.4
Interval_59461,0.4916768130752496,0.3083202720655666,5,95067241.0,RHOBTB3
Interval_53064,0.49168536184212586,0.3083127210688408,3,195908984.5,nan
Interval_69607,0.4917077426392382,0.3082929530703794,7,99869650.0,GATS
Interval_24940,0.49174571048676863,0.30825941975646814,15,72978627.0,BBS4
Interval_26887,0.49186908555479536,0.3081504724088986,16,28289090.5,nan
Interval_78046,0.4919406328093945,0.30808730454758865,9,140172297.5,TOR4A
Interval_80592,0.491952925559912,0.30807645241084675,X,155227350.5,IL9R
Interval_21847,0.49197381429902587,0.30805801228971796,14,61747574.0,PRKCH
Interval_66687,0.49204641341366595,0.3079939294709943,6,157557344.0,nan
Interval_61990,0.4921325945480003,0.3079178701547958,6,2876433.5,RP11-420G6.4
Interval_47796,0.4922162820487883,0.30784402434514807,3,4560768.0,ITPR1
Interval_40586,0.4922188159664499,0.3078417886132847,2,152955105.0,CACNB4
Interval_24487,0.49221889792746876,0.3078417162974485,15,60095919.5,nan
Interval_30255,0.49228680333732533,0.3077818061419238,17,42287894.0,UBTF
Interval_41773,0.49228848337991915,0.3077803240140709,2,197105016.5,HECW2
Interval_36726,0.4924109591439505,0.3076722899349134,2,7050102.0,nan
Interval_58735,0.4924217245703486,0.307662795194624,5,66136875.5,MAST4
Interval_30869,0.4924354248127625,0.3076507123464968,17,56609435.5,SEPT4
Interval_51875,0.49243624925281726,0.3076499852471683,3,155523850.5,C3orf33
Interval_35380,0.4924615311711875,0.307627688927975,19,37329080.5,ZNF790
Interval_33769,0.4925906300335662,0.3075138534864011,19,1074784.5,HMHA1
Interval_48490,0.49262261315423994,0.3074856563566455,3,27942003.5,nan
Interval_63516,0.4926445514663811,0.3074663160431775,6,39693106.5,KIF6
Interval_62313,0.4927067362410402,0.307411500050413,6,13455131.0,GFOD1
Interval_30666,0.4928690286648032,0.3072684715644422,17,48423493.5,XYLT2
Interval_51407,0.49310319217514875,0.3070621859913425,3,138048466.0,NME9
Interval_16571,0.493116953458949,0.3070500660815126,12,54812897.0,RP11-753H16.3
Interval_14386,0.49315825865236973,0.30701368958666253,11,119555154.0,PVRL1
Interval_54357,0.493179589038246,0.30699490561947307,4,53588541.5,ERVMER34-1
Interval_66508,0.49321922604788426,0.30696000262828727,6,151693575.0,ZBTB2
Interval_68326,0.4932266796033302,0.30695343959633137,7,36776405.0,nan
Interval_27788,0.49336696023481896,0.3068299376759378,16,69373501.0,COG8
Interval_35347,0.49341106928019696,0.30679111168985085,19,36422539.0,nan
Interval_9937,0.4934342856052383,0.3067706774408422,10,99079179.5,FRAT1
Interval_69882,0.49353663734007913,0.30668060225669935,7,106512179.5,PIK3CG
Interval_36865,0.4935989478253222,0.30662577473280417,2,9144015.5,MBOAT2
Interval_44774,0.49370205886232077,0.3065350616589771,20,49094978.5,nan
Interval_72300,0.493797188266456,0.3064513873158713,8,38244073.0,LETM2
Interval_73983,0.49381034270807733,0.30643981814242977,8,118452176.5,nan
Interval_14693,0.4938215017271209,0.3064300041607896,11,128601061.0,FLI1
Interval_79949,0.4938609151485107,0.30639534315814515,X,118925652.5,RPL39
Interval_65189,0.493885739247101,0.30637351373662236,6,111303175.0,RPF2
Interval_36232,0.4939229354362271,0.3063408067962867,19,50436161.5,MIR4751
Interval_26918,0.49394825025144284,0.3063185486623918,16,28891293.5,ATP2A1
Interval_11219,0.49404366220024365,0.30623466764579965,11,6256092.5,FAM160A2
Interval_60887,0.49407822915948874,0.3062042822453876,5,145827095.5,TCERG1
Interval_4090,0.49410324786848114,0.30618229137121183,1,149224051.0,RNVU1-18
Interval_20141,0.49415308839895244,0.3061384860009191,13,75940139.0,TBC1D4
Interval_22895,0.4941775274693073,0.3061170078574118,14,93043741.0,RIN3
Interval_58823,0.4941783409951822,0.30611629291290726,5,68530728.0,CDK7
Interval_71851,0.49419651681542154,0.30610031990757935,8,22397813.5,RP11-582J16.4
Interval_29604,0.4941968829686211,0.3060999981362803,17,30264521.5,SUZ12
Interval_62309,0.49420363148580115,0.30609406765824126,6,13432046.5,GFOD1
Interval_66401,0.49423524323948753,0.3060662888839639,6,149490579.0,nan
Interval_51369,0.4942429940237507,0.30605947816682505,3,136471263.0,STAG1
Interval_43995,0.4942458516531767,0.3060569671568193,20,31073257.5,C20orf112
Interval_48728,0.49425244131904056,0.30605117684733135,3,37216583.5,LRRFIP2
Interval_19564,0.4942823757692678,0.3060248745536099,13,45975471.0,SLC25A30
Interval_20527,0.49445723938308905,0.30587126019003796,13,97874617.5,MBNL2
Interval_4199,0.4944641252600628,0.305865212189702,1,151162543.5,VPS72
Interval_19409,0.4944907312206491,0.30584184444587537,13,41554886.5,ELF1
Interval_28370,0.49458443847108724,0.3057595523347226,16,87908714.0,nan
Interval_43413,0.4946042556758389,0.30574215120039405,20,2451313.0,SNRPB
Interval_78534,0.49474547012566317,0.3056181734903068,X,20431787.5,nan
Interval_44480,0.49492800016417426,0.3054579756234637,20,43991859.5,SYS1-DBNDD2
Interval_50940,0.49495529649200753,0.3054340240231139,3,121990541.5,CASR
Interval_79480,0.49495956942424457,0.30543027478980916,X,77155005.5,COX7B-1
Interval_21594,0.49499555872804,0.30539869768978045,14,51290678.0,RP11-286O18.1
Interval_7320,0.4950036866287201,0.305391566568355,10,977193.5,LARP4B
Interval_51786,0.4951523309338318,0.30526117216420795,3,152016875.0,MBNL1
Interval_65966,0.49522620686264085,0.30519638096152674,6,136915405.0,MAP3K5
Interval_51378,0.49525395443538367,0.30517204808096554,3,136638894.0,NCK1
Interval_72964,0.49532653398017756,0.3051084068196484,8,74206622.5,RPL7
Interval_72283,0.4954358555408852,0.30501256597776094,8,37962999.5,ASH2L
Interval_53135,0.49544499409470366,0.3050045552800116,3,197282163.5,BDH1
Interval_14545,0.49553023911328686,0.3049298380922734,11,124492870.5,TBRG1
Interval_48895,0.4955584911177543,0.30490507806974065,3,42597989.5,SEC22C
Interval_25189,0.49556613980973285,0.3048983750081549,15,78203107.5,nan
Interval_6173,0.4955834966852435,0.3048831643982115,1,207096529.5,FAIM3
Interval_4195,0.49564056459330097,0.30483315698100144,1,151119130.0,SEMA6C
Interval_72148,0.4957224926053564,0.30476137523894115,8,29595088.0,LINC00589
Interval_23780,0.49574524930793973,0.3047414389163717,15,38364976.0,RP11-1008C21.2
Interval_52591,0.49582893954685026,0.3046681288011169,3,183873474.5,DVL3
Interval_78427,0.49586529491975184,0.30463628645032564,X,16804619.0,TXLNG
Interval_68999,0.49593742642159133,0.3045731159979737,7,73684272.0,nan
Interval_79205,0.4960745211245874,0.3044530781828331,X,56829900.0,RP11-622K12.1
Interval_24106,0.4961191581107872,0.3044140019475896,15,45694932.0,GATM
Interval_55624,0.4961615961626932,0.30437685396966635,4,111086645.5,ELOVL6
Interval_44457,0.4962118283791339,0.30433288750725795,20,43599090.0,STK4
Interval_29728,0.4962196906294054,0.3043260063636366,17,33775458.0,SLFN13
Interval_62492,0.4962714681650855,0.30428069271453545,6,16655183.0,ATXN1
Interval_17908,0.4963023126652495,0.3042537010762687,12,105501570.0,KIAA1033
Interval_61571,0.49632460703463943,0.3042341925954628,5,171493888.0,STK10
Interval_42660,0.49633027177678746,0.30422923585509143,2,225811946.5,DOCK10
Interval_36002,0.4963457638673807,0.3042156803158888,19,47747560.5,nan
Interval_79135,0.49638043046705604,0.3041853486634405,X,53449488.5,RIBC1-1
Interval_53583,0.4964531929711158,0.30412169176602444,4,10108489.5,WDR1
Interval_61066,0.49645661854933254,0.3041186950996614,5,150226369.0,IRGM
Interval_36199,0.496510871549833,0.3040712377981839,19,50072710.0,NOSIP
Interval_34228,0.49652955603044746,0.30405489492511717,19,6863314.5,nan
Interval_41197,0.4965411142101308,0.3040447855667241,2,175458369.5,WIPF1
Interval_37398,0.49655069340389113,0.30403640730610526,2,27908114.5,SLC4A1AP
Interval_36001,0.4965967575430773,0.3039961204353945,19,47746399.0,nan
Interval_46142,0.49676406042994636,0.3038498317557,21,46859322.5,COL18A1
Interval_38994,0.4968842122448286,0.3037448020950378,2,86295514.5,POLR1A
Interval_8359,0.4968860705234215,0.30374317789646244,10,33270159.5,RP11-462L8.1
Interval_44114,0.4969429104856209,0.30369350077407337,20,33543476.0,GSS
Interval_19813,0.4969619153430962,0.3036768921320437,13,52389260.0,nan
Interval_71470,0.49704656302772476,0.30360292491098095,8,6566093.5,CTD-2541M15.1
Interval_29799,0.49705152592682667,0.3035985885990653,17,34604623.0,TBC1D3C
Interval_62452,0.49706834451551696,0.30358389375092987,6,16323506.5,ATXN1
Interval_61760,0.4971086656832754,0.30354866609933195,5,177027038.5,B4GALT7
Interval_34140,0.49716653644489195,0.30349811077539707,19,5804482.5,nan
Interval_31134,0.4972652636538656,0.30341187724544044,17,63177784.5,RGS9
Interval_10999,0.4972784195442801,0.30340038749248455,11,797324.5,SLC25A22
Interval_31449,0.497336398151754,0.3033497552499825,17,73120651.0,ARMC7
Interval_79350,0.49733863242159804,0.30334780419856466,X,69672347.5,DLG3-AS1
Interval_74350,0.49741314850063956,0.3032827388775027,8,129567524.5,RP11-89M16.1
Interval_41073,0.4974451803751737,0.3032547725511299,2,171627371.0,AC007405.6
Interval_55865,0.4974555163415718,0.30324574883009564,4,121963034.0,NDNF
Interval_21855,0.4975055545658197,0.30320206606635974,14,61804666.5,PRKCH
Interval_30887,0.49751947186173295,0.3031899172165158,17,57298095.0,GDPD1
Interval_76475,0.497523588617671,0.30318632363457293,9,93919270.0,RP11-305L7.3
Interval_61130,0.49753578383493724,0.3031756784093507,5,153340260.5,nan
Interval_42620,0.4975790120065001,0.30313794656883786,2,224890578.5,SERPINE2
Interval_57139,0.49775239278330197,0.30298664356557203,4,175443636.5,HPGD
Interval_36656,0.4977614714652179,0.30297872238717216,2,677105.0,TMEM18
Interval_931,0.4978687910290125,0.30288509667832714,1,24194873.0,FUCA1
Interval_64093,0.49796779817173986,0.30279874063083206,6,64346057.5,PHF3
Interval_23533,0.49809524986694453,0.3026875999387892,15,23482160.0,nan
Interval_15073,0.4981987222589822,0.30259739064251695,12,6642091.5,NCAPD2
Interval_74712,0.4982230872005158,0.3025761515255856,8,144544419.5,ZC3H3
Interval_44015,0.4982238742528733,0.3025754654629871,20,31350396.0,DNMT3B
Interval_49680,0.4982883817858812,0.30251923882754755,3,61237103.5,FHIT
Interval_44106,0.49829182359572755,0.3025162390508794,20,33297313.0,TP53INP2
Interval_63037,0.4983207303557573,0.3024910456167321,6,31543307.5,TNF
Interval_11943,0.4983711342456377,0.3024471200424646,11,35069001.5,nan
Interval_8586,0.49842208845011515,0.3024027193997842,10,47655992.0,RP11-292F22.7
Interval_27140,0.4985342466575633,0.3023050026009936,16,31433147.5,ITGAD
Interval_74906,0.49869033109131145,0.3021690520631631,9,2054016.0,SMARCA2
Interval_26821,0.4986922167191472,0.30216740992942853,16,26813955.0,nan
Interval_9876,0.49875465827107623,0.30211303506063175,10,97624881.5,RP11-248J23.7
Interval_69508,0.49877938637912334,0.30209150340277496,7,97601421.0,AC004967.7
Interval_18534,0.49879864185177825,0.30207473770568694,12,123372876.5,VPS37B
Interval_8473,0.4988088368008514,0.30206586124832135,10,43633941.5,CSGALNACT2
Interval_80265,0.4988160731758987,0.30205956084880115,X,135628744.0,VGLL1
Interval_17512,0.4988242967278663,0.3020524010678841,12,92792733.0,nan
Interval_15499,0.4988577839742486,0.30202324683808535,12,15724197.5,PTPRO
Interval_44161,0.4990550994237114,0.30185150236331537,20,34207446.5,SPAG4
Interval_68920,0.4990602841423183,0.3018469904707661,7,70113244.0,AUTS2
Interval_47919,0.4990868507550884,0.30182387216900824,3,9821824.5,TADA3
Interval_35715,0.49912999420530113,0.3017863313030853,19,42901300.0,LIPE-AS1
Interval_35163,0.4991815140121414,0.3017415060803865,19,30302872.0,CCNE1
Interval_10374,0.49920914925646265,0.301717463719897,10,112288956.5,nan
Interval_45527,0.49922446906008744,0.30170413623160625,21,30365109.5,LTN1
Interval_23505,0.49926198667560284,0.30167149944758864,15,22461677.5,nan
Interval_34895,0.49928606161535816,0.30165055781436867,19,17666604.5,COLGALT1
Interval_19687,0.499356142978885,0.30158960315137945,13,49458694.0,nan
Interval_53684,0.49941679988107945,0.3015368525074356,4,15957906.0,nan
Interval_72817,0.49941843601010016,0.3015354297266208,8,67341898.0,RP11-346I3.4
Interval_75443,0.4994608100847485,0.3014985827766446,9,26954288.5,IFT74
Interval_49067,0.49947900249585364,0.30148276427855925,3,46007193.5,FYCO1
Interval_1704,0.49957778644635453,0.3013968806226594,1,40157359.0,HPCAL4
Interval_16822,0.4996298132937498,0.30135165484022763,12,63034857.0,nan
Interval_46068,0.49965107604566017,0.30133317295805684,21,45717889.0,AIRE
Interval_67962,0.499675234283239,0.30131217523355663,7,23720093.0,FAM221A
Interval_15395,0.49967631706404525,0.30131123413184197,12,12715023.0,DUSP16
Interval_79449,0.49967642258328304,0.3013111424196349,X,73756034.0,nan
Interval_21367,0.4997080385005118,0.30128366426896913,14,35591494.5,KIAA0391
Interval_69742,0.4997680314166286,0.30123152776817974,7,102353877.5,nan
Interval_11310,0.49983363213821386,0.3011745249990308,11,8932625.5,AKIP1
Interval_66271,0.4998938668323153,0.30112219154751335,6,144537391.5,nan
Interval_11345,0.4998970773578648,0.3011194023373524,11,9595464.0,WEE1
Interval_57378,0.4999881134024091,0.30104032035419176,4,185570397.0,CASP3
Interval_77544,0.5002603795802607,0.30080389170191246,9,131312814.0,RP11-216B9.6
Interval_25464,0.5002856372620228,0.30078196513055516,15,89010876.0,MRPS11
Interval_6146,0.5003119576858304,0.30075911715474285,1,206877539.0,MAPKAPK2
Interval_29136,0.5003265229140463,0.3007464740306477,17,15602946.0,ZNF286A
Interval_34542,0.5003491397913995,0.300726842524856,19,12551781.0,ZNF443
Interval_79463,0.5004222239607293,0.300663411350343,X,75392984.5,PBDC1-1
Interval_4708,0.5005284900517902,0.30057119746510674,1,161284224.0,SDHC
Interval_33938,0.5007021476521158,0.3004205457861066,19,2783223.5,SGTA
Interval_41920,0.5007077414091197,0.30041569395105594,2,201238859.0,Y_RNA-416
Interval_64014,0.5008069970994244,0.300329611945309,6,56911388.5,KIAA1586
Interval_64369,0.5008302452994982,0.3003094518223011,6,80874546.0,BCKDHB
Interval_61685,0.5009675538936665,0.3001904011212781,5,176024044.5,GPRIN1
Interval_18253,0.5010440497375037,0.300124091064965,12,116610106.5,MED13L
Interval_47019,0.5011892966438849,0.2999982123349782,22,37518393.0,nan
Interval_11007,0.501194460492381,0.2999937377395125,11,849187.0,TSPAN4
Interval_56404,0.501291930664898,0.29990928620265167,4,144106172.0,RP11-284M14.1
Interval_23655,0.5012929412488012,0.2999084106837306,15,31558748.0,nan
Interval_4693,0.5013491117703878,0.2998597501522423,1,161136017.5,PPOX
Interval_78018,0.5013950313715323,0.29981997404477045,9,139940174.5,NPDC1
Interval_954,0.5014341804970776,0.29978606548087333,1,24828982.5,RCAN3
Interval_28448,0.5014401425226885,0.2997809017733889,16,89098622.0,nan
Interval_47524,0.5014440802681704,0.29977749132760645,22,45081215.5,PRR5
Interval_11103,0.501473238802162,0.2997522382181513,11,2721312.0,KCNQ1OT1
Interval_79871,0.5015103199826988,0.29972012572347306,X,112084301.0,AMOT
Interval_28243,0.501523178988674,0.2997089903120559,16,84582973.0,TLDC1
Interval_54961,0.5015318297592848,0.2997014992334854,4,83956163.5,COPS4
Interval_70164,0.5015725537544977,0.29966623629036115,7,116502771.5,CAPZA2
Interval_74324,0.5016621076926041,0.2995887015265612,8,129197025.0,nan
Interval_14188,0.5016956170995881,0.2995596930280151,11,116658701.5,ZNF259
Interval_22366,0.5017041156787581,0.2995523362669616,14,73525398.0,RBM25
Interval_52184,0.5017145531712718,0.29954330126383777,3,170075284.0,SKIL
Interval_68461,0.5017181590510893,0.2995401799509922,7,39632349.5,YAE1D1
Interval_61343,0.5017181721647223,0.29954016859964233,5,158583764.5,RNF145
Interval_62713,0.5017414813323637,0.2995199923168172,6,25963105.5,TRIM38
Interval_73962,0.5017772687711339,0.29948901673776734,8,117778885.0,EIF3H
Interval_67232,0.5018497809784324,0.2994262610526491,7,2394219.0,EIF3B
Interval_3995,0.5019071797322282,0.2993765917341894,1,145502180.5,LIX1L
Interval_40398,0.5019155149410294,0.29936937943423414,2,144487192.5,ARHGAP15
Interval_53361,0.5019255002450911,0.2993607394954616,4,3047313.5,nan
Interval_73429,0.5020295002914634,0.29927076206341613,8,96100168.5,RP11-320N21.2
Interval_26088,0.5020360731580789,0.29926507606087427,16,2723460.5,ERVK13-1
Interval_35783,0.5020386671346382,0.2992628321049999,19,44711746.5,ZNF227
Interval_754,0.5021475378948037,0.2991686623776546,1,19795579.0,CAPZB
Interval_46520,0.5021535617219586,0.2991634525558306,22,24110193.5,CHCHD10
Interval_71180,0.5022998850788056,0.299036921202677,7,151039086.0,NUB1
Interval_61232,0.502307251542194,0.29903055211712276,5,156503970.0,nan
Interval_72571,0.5023086840216464,0.29902931359820306,8,55047841.5,MRPL15
Interval_42068,0.5023437159194659,0.29899902618751123,2,204605979.0,nan
Interval_39603,0.502368774275632,0.29897736286408894,2,109965633.0,SH3RF3
Interval_18937,0.5023960997575477,0.2989537408081812,13,24463452.0,MIPEP
Interval_3920,0.5024260379033774,0.29892786165793406,1,144582993.0,nan
Interval_37114,0.5025495353410108,0.2988211242259183,2,19547848.5,MIR4757
Interval_21247,0.5027014011359239,0.2986899042989744,14,25135036.0,nan
Interval_80115,0.5028343300939547,0.2985750793126487,X,129474000.5,SLC25A14
Interval_42589,0.5028501559423862,0.2985614108535221,2,223520842.0,FARSB
Interval_12631,0.5028776707407657,0.29853764791330545,11,63974817.5,FERMT3
Interval_12494,0.5029013196453886,0.2985172247609412,11,61544685.5,MYRF
Interval_72306,0.5030425029286906,0.29839531910398176,8,38323753.5,FGFR1
Interval_12614,0.5031662877890689,0.2982884643784564,11,63684671.0,RCOR2
Interval_22384,0.5031823989885524,0.29827455865149505,14,73925143.0,NUMB
Interval_49573,0.5032720405923479,0.2981971962743238,3,57112881.0,RP11-157F20.3
Interval_41615,0.5033864931134928,0.2980984416382222,2,191878771.5,STAT1
Interval_61687,0.5034724790579519,0.2980242639781472,5,176046445.0,SNCB
Interval_12694,0.5034783726403432,0.2980191802140153,11,64845928.0,CDCA5
Interval_7708,0.503484608233518,0.2980138014984941,10,11905770.0,PROSER2
Interval_17608,0.5035225943613428,0.2979810367562589,12,94574711.0,PLXNC1
Interval_49232,0.5035650998040915,0.2979443768320944,3,48595638.5,PFKFB4
Interval_13940,0.5035937944850748,0.29791963010804706,11,107729614.0,SLC35F2
Interval_28988,0.5038104171489373,0.2977328569579367,17,8067678.5,VAMP2
Interval_60402,0.5038814812811775,0.2976716025991542,5,133707164.5,CDKL3
Interval_55371,0.5039460061655527,0.2976159922856493,4,102127164.5,PPP3CA
Interval_33896,0.5039489784841988,0.29761343078548086,19,2270948.0,OAZ1
Interval_72942,0.5039628938490169,0.2976014389311919,8,72917290.5,RP11-383H13.1
Interval_45194,0.5039893932404487,0.29757860344657094,20,62463032.5,ZBTB46
Interval_6685,0.5042054418426272,0.29739247133416524,1,227178017.5,CDC42BPA
Interval_34973,0.504244992595233,0.297358405855022,19,18528076.0,nan
Interval_50197,0.5042468030233899,0.2973568465781656,3,97483505.5,ARL6
Interval_28,0.5042607991165906,0.2973447922792535,1,999482.0,RP11-465B22.3
Interval_35376,0.5043232056913263,0.2972910479586068,19,37178379.5,AC074138.3
Interval_47272,0.5043345767937195,0.29728125592188526,22,40573973.0,TNRC6B
Interval_18651,0.5043789917168628,0.2972430108607501,12,127256960.0,LINC00944
Interval_70408,0.5044185255896496,0.297208971635804,7,127876975.5,nan
Interval_18723,0.5044543510977681,0.2971781276695257,12,132111864.5,nan
Interval_69892,0.50457576157575,0.2970736156233044,7,106809543.0,HBP1
Interval_29305,0.5046188802234621,0.29703650446554697,17,19140980.0,EPN2
Interval_58240,0.5046368747156043,0.2970210179873088,5,43105856.5,ZNF131
Interval_6907,0.5046523875582576,0.29700766771753906,1,234492811.0,RP5-827C21.2
Interval_29699,0.504738837693185,0.2969332767069749,17,33390844.5,RFFL
Interval_35438,0.5047665047753549,0.29690947165986065,19,39056145.5,RYR1
Interval_31030,0.5047683906254741,0.2969078491021775,17,61779583.0,STRADA
Interval_58766,0.5048232868065125,0.2968606198924703,5,66517904.0,nan
Interval_58614,0.5048567250280669,0.29683185427377756,5,60458243.0,SMIM15
Interval_58826,0.504868815219486,0.2968214540150747,5,68628484.5,CCDC125
Interval_39136,0.5048731785943593,0.29681770060154616,2,91847907.0,AC027612.6
Interval_79703,0.5049054192415969,0.29678996791792017,X,101906929.5,GPRASP1
Interval_30778,0.5049396388847343,0.2967605348834693,17,54991442.5,TRIM25
Interval_7347,0.5049427987913603,0.2967578170819514,10,3138139.0,PFKP
Interval_70802,0.5049629281261309,0.2967405044580433,7,139476645.0,TBXAS1
Interval_552,0.5049812678947696,0.2967247315859352,1,12227445.0,TNFRSF1B
Interval_65913,0.5050696958191085,0.2966486883741284,6,135504280.0,MYB
Interval_7571,0.5051872505773027,0.29654761827860915,10,7311522.5,SFMBT2
Interval_9446,0.5051949189460003,0.29654102605972193,10,81091566.5,nan
Interval_24855,0.5051963506962837,0.29653979524693447,15,69453155.0,AC026512.1
Interval_47312,0.5052298766824166,0.2965109754273599,22,41079272.5,MCHR1
Interval_46740,0.505249082393514,0.2964944665544601,22,29993391.0,nan
Interval_72715,0.5052513766044182,0.2964924945352944,8,61566229.0,RP11-91I20.2
Interval_62277,0.50529554540679,0.29645453040569936,6,12119545.5,HIVEP1
Interval_50873,0.5054459672161425,0.29632526419584027,3,120067965.0,RP11-174O3.3
Interval_53089,0.5054508045623609,0.29632110782136495,3,196230059.5,RNF168
Interval_66952,0.5054754771292862,0.29629990912494913,6,164208474.0,nan
Interval_12088,0.5054938072486832,0.29628416053628154,11,44590773.5,CD82
Interval_35698,0.5055198599330346,0.29626177797623837,19,42705891.5,DEDD2
Interval_1153,0.5056293135621726,0.29616775602855633,1,27686909.5,MAP3K6
Interval_7105,0.5056630289170693,0.2961387982445854,1,241803474.5,OPN3
Interval_35548,0.5057878498661793,0.29603160757257807,19,40450164.0,CTC-471F3.4
Interval_11925,0.5059194257961077,0.29591864465926115,11,34460528.0,CAT
Interval_23307,0.505946067102781,0.2958957756661731,14,103995571.0,RP11-600F24.7
Interval_77601,0.5060385167706578,0.29581642587890516,9,132033062.5,nan
Interval_7385,0.5060433999028057,0.2958122350771305,10,3819349.0,KLF6
Interval_28290,0.5061626588575532,0.2957098972067813,16,85604054.5,nan
Interval_50623,0.5061632180043583,0.2957094174514425,3,111296744.0,CD96
Interval_21373,0.5061817833883239,0.29569348840788423,14,35673257.0,KIAA0391
Interval_79823,0.5063224797453458,0.2955727903444851,X,109203099.5,nan
Interval_44049,0.5063329800470802,0.2955637838792404,20,32262153.0,NECAB3
Interval_63104,0.5063537839591292,0.2955459402092582,6,32407688.0,HLA-DRA
Interval_42041,0.5063739859712719,0.29552861349489606,2,204117831.0,CYP20A1
Interval_67462,0.506432317338857,0.29547858815242084,7,6746379.5,ZNF12
Interval_28467,0.5064377679657099,0.2954739139554048,16,89375678.0,ANKRD11
Interval_58714,0.5064421415895157,0.29547016338109316,5,65223639.0,ERBB2IP
Interval_37327,0.5065351363041903,0.2953904239981392,2,26586200.5,EPT1
Interval_4697,0.5065536006720754,0.2953745932563837,1,161162559.0,ADAMTS4
Interval_35235,0.506605905159691,0.29532975224124325,19,34311154.5,nan
Interval_32355,0.5066283023019362,0.2953105524250162,18,12657859.5,AP005482.1
Interval_32457,0.5066582933972303,0.2952848440671803,18,19315781.0,MIB1
Interval_40442,0.5066742125749046,0.29527119877112945,2,145217439.5,ZEB2
Interval_10981,0.506678758110428,0.2952673025946694,11,613850.5,IRF7
Interval_38208,0.5067224397035359,0.2952298629806247,2,55277263.5,RTN4
Interval_5934,0.5067945848831122,0.29516803421469623,1,202927447.5,ADIPOR1
