PeakID,PeakID,chr,end,in_ensg,in_gene,itype,mid,start,quality_p,clonal_p,replicate_foldchange,max_height,good_peak
Interval_32098,Interval_32098,18,159243,ENSG00000101557,USP14,promoter-TSS,158669.5,158096,0.17593903102885133,0.009181636726546483,1.16101083891141,185.1297,True
Interval_71360,Interval_71360,7,158498242,ENSG00000146918,NCAPG2,promoter-TSS,158497681.5,158497121,0.01876247504990025,0.021157684630737972,1.3070848829949528,166.68016,True
Interval_34958,Interval_34958,19,18393157,ENSG00000130522,JUND,promoter-TSS,18392383.0,18391609,0.12107983917288911,0.0025272831705914767,1.1371544799472253,322.31372,True
Interval_16814,Interval_16814,12,62861379,ENSG00000061987,MON2,promoter-TSS,62860641.0,62859903,0.022697701315599228,0.006361139222206713,1.4086480101648746,185.61661,True
Interval_50544,Interval_50544,3,108021539,ENSG00000114455,HHLA2,promoter-TSS,108021004.5,108020470,0.6086742237555446,0.0027106949236080924,1.48481386517427,20.33143,True
Interval_51002,Interval_51002,3,123680671,ENSG00000175455,CCDC14,promoter-TSS,123679968.0,123679265,0.2020818273818129,0.028149606299213037,1.3499485371577686,102.22366,True
Interval_41050,Interval_41050,2,170551598,ENSG00000154479,CCDC173,promoter-TSS,170551079.5,170550561,0.10760297586644896,0.02075848303393224,1.1956727888177041,185.1297,True
Interval_21779,Interval_21779,14,58667393,ENSG00000131966,ACTR10,promoter-TSS,58666821.0,58666249,0.14218835057158408,0.061477045908184036,1.1763096537810693,157.25694,True
Interval_20906,Interval_20906,13,113864626,ENSG00000126226,PCID2,promoter-TSS,113863596.5,113862567,0.7103973870440936,0.2578842315369264,1.0975234164742742,262.2409,True
Interval_34500,Interval_34500,19,11457680,ENSG00000105514,RAB3D,promoter-TSS,11457208.5,11456737,0.4216278733555009,0.0025444556888819525,1.1257733165008044,128.96254,True
Interval_69568,Interval_69568,7,99215091,ENSG00000197037,ZSCAN25,promoter-TSS,99214538.0,99213985,0.08972097730229867,0.3022215973003374,1.3808118894201746,71.99786,True
Interval_38774,Interval_38774,2,74619511,ENSG00000204843,DCTN1,promoter-TSS,74618931.0,74618351,0.6423015758276709,0.5759842519685039,1.2002297521357517,66.40249,True
Interval_50765,Interval_50765,3,114014086,ENSG00000181847,TIGIT,promoter-TSS,114013852.5,114013619,0.384814398200225,0.007335452464044878,1.746190756062589,37.999775,True
Interval_12360,Interval_12360,11,57417850,ENSG00000166793,YPEL4,promoter-TSS,57417328.0,57416806,0.14471316085489316,0.0004890301642698214,1.3348206012056272,50.26477,True
Interval_20978,Interval_20978,14,20930277,ENSG00000165782,TMEM55B,promoter-TSS,20929741.0,20929205,0.0824813325674899,0.0025272831705914767,1.1561668922752126,285.47012,True
Interval_44806,Interval_44806,20,49548587,ENSG00000101126,ADNP,promoter-TSS,49547819.0,49547051,0.024351297405189598,0.11137724550898231,1.2930376884565786,152.39381,True
Interval_64422,Interval_64422,6,83903958,ENSG00000013375,PGM3,promoter-TSS,83903198.0,83902438,0.5534769408703195,0.0197195315888391,1.1685176381109166,130.31358,True
Interval_25993,Interval_25993,16,1384018,ENSG00000007516,BAIAP3,promoter-TSS,1382681.0,1381344,0.17579875668642475,0.0027840269966252773,1.2216221135440932,70.48869,True
Interval_80225,Interval_80225,X,134186545,ENSG00000203950,FAM127B,promoter-TSS,134186062.0,134185579,0.5424027757698424,0.3334645669291335,1.190805733645086,80.24397,True
Interval_43152,Interval_43152,2,239140405,ENSG00000186235,AC016757.3,promoter-TSS,239140153.5,239139902,0.8978834620679998,0.7562729328045656,1.2593818184130445,18.794527,True
Interval_47806,Interval_47806,3,4753510,ENSG00000150995,ITPR1,promoter-TSS,4753270.0,4753030,0.6797190395071524,0.35919265565607816,1.402913692567368,19.734255,True
Interval_35092,Interval_35092,19,20012484,ENSG00000184635,ZNF93,promoter-TSS,20011924.5,20011365,0.2544431946006749,0.0002566914801763742,1.2534732435547289,65.82654,True
Interval_79094,Interval_79094,X,49969628,ENSG00000147082,CCNB3-2,promoter-TSS,49969301.0,49968974,0.5218503937007875,0.8619699904324087,1.5413430432672912,55.58944,True
Interval_65124,Interval_65124,6,109381410,ENSG00000199944,RNU6-653P,promoter-TSS,109381007.5,109380605,0.7262092238470191,0.0053000259441828845,1.3112641645634229,40.121975,True
Interval_34376,Interval_34376,19,10025686,ENSG00000105088,OLFM2,promoter-TSS,10025357.0,10025028,0.25866141732283465,0.11730800644062256,1.5457090550865842,38.261917,True
Interval_35750,Interval_35750,19,44100985,ENSG00000167378,IRGQ,promoter-TSS,44099954.5,44098924,0.09269914702905879,0.06202110741651057,1.2845043019131979,129.85674,True
Interval_9396,Interval_9396,10,79687020,ENSG00000233871,DLG5-AS1,promoter-TSS,79686444.5,79685869,0.024943757030371216,0.0017116055749437642,1.5635733341591116,46.72312,True
Interval_45149,Interval_45149,20,61848231,ENSG00000149658,YTHDF1,promoter-TSS,61847599.0,61846967,0.14610380222639874,0.05406968338875218,1.2402464337179726,120.13349,True
Interval_29962,Interval_29962,17,37558946,ENSG00000108306,FBXL20,promoter-TSS,37558129.5,37557313,0.24122663763382324,0.0455089820359279,1.137527058139624,169.51854,True
Interval_79374,Interval_79374,X,70418319,ENSG00000228427,RP5-1091N2.9,promoter-TSS,70417967.0,70417615,0.8253585856713984,0.2780475149179049,1.953699398689584,18.789402,True
Interval_18183,Interval_18183,12,112820657,ENSG00000173064,HECTD4,promoter-TSS,112820044.5,112819432,0.40939713748734996,0.5461038022263982,1.130183779982405,124.49074,True
Interval_14344,Interval_14344,11,118901837,ENSG00000137700,SLC37A4,promoter-TSS,118900985.0,118900133,0.39219314731820154,0.0197195315888391,1.2905405344939105,158.83301,True
Interval_62907,Interval_62907,6,29895536,ENSG00000227262,HCG4B,promoter-TSS,29894736.5,29893937,0.3361572936244036,0.0333959809165828,1.1512964911319288,139.30519,True
Interval_36476,Interval_36476,19,55554321,ENSG00000160439,RDH13,promoter-TSS,55553641.5,55552962,0.5021251987856007,0.0002566914801763742,1.2467531216816008,74.577286,True
Interval_50904,Interval_50904,3,121554624,ENSG00000145088,EAF2,promoter-TSS,121553843.5,121553063,0.21320994374886593,0.13413173652694566,1.1466559998511145,185.63477,True
Interval_34771,Interval_34771,19,15948284,ENSG00000267308,AC004510.3,promoter-TSS,15947611.0,15946938,0.037597532208310636,0.010778443113771852,1.2636965731115288,180.23642,True
Interval_16785,Interval_16785,12,59991495,ENSG00000118596,SLC16A7,promoter-TSS,59990476.0,59989457,0.41114135365632376,0.0003992015968069529,1.094289761949547,304.47125,True
Interval_59571,Interval_59571,5,98265546,ENSG00000248489,CTD-2007H13.3,promoter-TSS,98264306.0,98263066,0.273406088454911,0.1794371051120046,1.094708845988448,443.86575,True
Interval_24823,Interval_24823,15,68571258,ENSG00000260657,RP11-315D16.4,promoter-TSS,68570425.5,68569593,0.211794592632916,0.03313373253493068,1.1472997266337228,166.78598,True
Interval_45599,Interval_45599,21,32932235,ENSG00000237594,AP000251.3,promoter-TSS,32931376.0,32930517,0.13943023044819447,0.0003992015968069529,1.2112319629697113,255.91693,True
Interval_37396,Interval_37396,2,27887282,ENSG00000119760,SUPT7L,promoter-TSS,27886670.5,27886059,0.08876680641896773,0.058464566929133266,1.3045139467717477,84.3481,True
Interval_36395,Interval_36395,19,54695326,ENSG00000125505,MBOAT7,promoter-TSS,54694212.5,54693099,0.041884816753926746,0.019197207678882888,1.1590112514280357,736.7305,True
Interval_12579,Interval_12579,11,62649548,ENSG00000168003,SLC3A2,promoter-TSS,62648739.5,62647931,0.11315336013785182,0.0037909247558878256,1.140009141901045,270.09735,True
Interval_79921,Interval_79921,X,118533880,ENSG00000077713,SLC25A43,promoter-TSS,118533312.0,118532744,0.19893138357705287,0.033743081334607905,1.7368083721286167,59.84768,True
Interval_58969,Interval_58969,5,75627644,ENSG00000266045,RP11-466P24.7,promoter-TSS,75627311.5,75626979,0.2511842811471776,0.013046217708758245,1.3971795666178528,32.27774,True
Interval_29729,Interval_29729,17,33788313,ENSG00000267312,RP11-1094M14.7,promoter-TSS,33787831.0,33787349,0.21048701374466194,0.00024451508213430007,1.381986685276887,34.442745,True
Interval_39503,Interval_39503,2,106363520,ENSG00000071051,NCK2,promoter-TSS,106362185.0,106360850,0.3423738615006505,0.01940147462772901,1.2018565119008715,157.09833,True
Interval_4014,Interval_4014,1,145827257,ENSG00000117262,GPR89A,promoter-TSS,145826810.0,145826363,0.011652450484313959,0.004640044994375869,1.5517783977120219,91.19463,True
Interval_30288,Interval_30288,17,42908158,ENSG00000182963,GJC1,promoter-TSS,42907403.0,42906648,0.9954262245350384,0.3799710907675772,1.3104251785479448,18.79699,True
Interval_22114,Interval_22114,14,68038445,ENSG00000054690,PLEKHH1,promoter-TSS,68037934.5,68037424,0.2542956854202325,1.0,1.5025975788824266,16.5097,True
Interval_2794,Interval_2794,1,87381408,ENSG00000153936,HS2ST1,promoter-TSS,87380320.0,87379232,0.08564688804209764,0.011976047904191489,1.2107047650847251,279.09866,True
Interval_34501,Interval_34501,19,11466646,ENSG00000105520,DKFZP761J1410,promoter-TSS,11466130.5,11465615,0.598734533183352,0.0012230829101962382,1.8356121194842034,33.937508,True
Interval_45978,Interval_45978,21,44313983,ENSG00000160194,NDUFV3,promoter-TSS,44313455.0,44312927,0.3044819452005081,0.1584830339321356,1.1197370186920643,174.85991,True
Interval_41099,Interval_41099,2,172183491,ENSG00000123600,METTL8,promoter-TSS,172183081.5,172182672,0.26559430710499976,1.0,1.7562185085408146,16.140577,True
Interval_8450,Interval_8450,10,38645957,ENSG00000099251,HSD17B7P2,promoter-TSS,38645429.5,38644902,0.14150643342489522,0.0025444556888819525,1.2431286913417952,111.93892,True
Interval_34577,Interval_34577,19,12917824,ENSG00000104889,RNASEH2A,promoter-TSS,12917418.0,12917012,0.2546681664791901,1.0,1.2534508299068978,54.311768,True
Interval_77070,Interval_77070,9,115249997,ENSG00000165185,KIAA1958,promoter-TSS,115249224.0,115248451,0.45022408558623683,0.3803961254879282,1.1171733458123096,107.63359,True
Interval_47829,Interval_47829,3,4948566,ENSG00000235831,BHLHE40-AS1,promoter-TSS,4948162.0,4947758,0.8434457579972183,0.002868567454798465,1.7059525910286562,38.261917,True
Interval_22642,Interval_22642,14,82000602,ENSG00000071537,SEL1L,promoter-TSS,82000096.0,81999590,0.17423335147886043,0.0343313373253491,1.1616792422628577,258.2219,True
Interval_69239,Interval_69239,7,86689653,ENSG00000164659,KIAA1324L,promoter-TSS,86688910.5,86688168,0.1141535347694087,0.00030933633295782137,1.4448706749571645,88.39753,True
Interval_13881,Interval_13881,11,104789566,ENSG00000235505,RP11-693N9.2,promoter-TSS,104788786.0,104788006,0.6017997750281214,0.3834970713835666,1.1098458208877027,50.90857,True
Interval_62510,Interval_62510,6,16763570,ENSG00000124788,ATXN1,promoter-TSS,16761774.5,16759979,0.17626527050610818,0.0025272831705914767,1.2280571511701819,431.77875,True
Interval_47997,Interval_47997,3,11762294,ENSG00000144560,VGLL4,promoter-TSS,11761138.5,11759983,0.1853982940581177,0.08205869596645976,1.2156067788749771,165.20018,True
Interval_23527,Interval_23527,15,23087168,ENSG00000170113,NIPA1,promoter-TSS,23086382.0,23085596,0.07474338586092233,0.15584791094405104,1.3039138155589802,116.24425,True
Interval_64502,Interval_64502,6,87865880,ENSG00000188994,ZNF292,promoter-TSS,87865145.0,87864410,0.026995979322228636,0.011372774267662256,1.2081419201772345,289.94656,True
Interval_79665,Interval_79665,X,99892093,ENSG00000000003,TSPAN6,promoter-TSS,99891646.5,99891200,0.4090187361067006,0.0017465862178475122,2.054351227037181,17.19026,True
Interval_21045,Interval_21045,14,22181052,ENSG00000211776,TRAV2,promoter-TSS,22180292.5,22179533,0.09114004445855828,0.6200381073356617,4.511218253482262,31.267616,False
Interval_48643,Interval_48643,3,32727222,ENSG00000182973,CNOT10,promoter-TSS,32726690.5,32726159,0.19847577572128472,0.023952095808382978,1.2110656369934127,255.90039,True
Interval_32087,Interval_32087,17,81038200,ENSG00000176845,METRNL,promoter-TSS,81037419.5,81036639,0.14115946219459308,0.33364175220471304,1.2433320280634192,87.39453,True
Interval_61475,Interval_61475,5,169011423,ENSG00000040275,SPDL1,promoter-TSS,169010873.5,169010324,0.2355067225675871,0.04670978627671529,1.5700882385495742,83.635635,True
Interval_61622,Interval_61622,5,172484684,ENSG00000164463,CREBRF,promoter-TSS,172483716.0,172482748,0.743455497382199,0.026536473291212337,1.113759109683576,389.31802,True
Interval_57336,Interval_57336,4,185189820,ENSG00000221523,AC079080.1,promoter-TSS,185189196.5,185188573,0.02076044527974552,0.020037588549949192,1.415102973197849,96.06323,True
Interval_37487,Interval_37487,2,29353782,ENSG00000115295,CLIP4,promoter-TSS,29353321.0,29352860,0.5262875411289758,0.526930002000578,1.4553650706428247,36.654125,True
Interval_30718,Interval_30718,17,49244780,ENSG00000243678,NME1-NME2,promoter-TSS,49243981.0,49243182,0.08905824714207944,0.010778443113771852,1.208235249869444,157.56703,True
Interval_62296,Interval_62296,6,13274819,ENSG00000215022,RP1-257A7.4,promoter-TSS,13274334.0,13273849,0.9993532058492688,0.0009780603285396428,1.3621783287506606,39.955696,True
Interval_76398,Interval_76398,9,92063975,ENSG00000231799,RP13-93L13.2,promoter-TSS,92063643.5,92063312,0.13329288497888125,0.4204606445289706,1.4734725288849941,43.20829,True
Interval_18835,Interval_18835,13,20806792,ENSG00000121742,GJB6,promoter-TSS,20806108.0,20805424,0.0055632823365785455,0.006693324061195605,5.234320096886705,22.463041,False
Interval_6004,Interval_6004,1,204347765,ENSG00000143850,PLEKHA6,promoter-TSS,204347385.0,204347005,0.012675586523850146,0.1394314517623516,3.0815573857270957,17.171137,True
Interval_69333,Interval_69333,7,89841610,ENSG00000227646,STEAP2-AS1,promoter-TSS,89841045.0,89840480,0.579537552155772,0.002868567454798465,1.901751941094818,32.281155,True
Interval_47178,Interval_47178,22,39437421,ENSG00000239713,APOBEC3G,promoter-TSS,39436842.0,39436263,0.07445424316900395,0.6338875234928433,1.3041233636812701,93.57495,True
Interval_43251,Interval_43251,2,241938453,ENSG00000162804,SNED1,promoter-TSS,241938075.0,241937697,0.32165776025015747,0.002853860123790408,1.7851136426447447,25.104908,True
Interval_19044,Interval_19044,13,27132107,ENSG00000132970,WASF3,promoter-TSS,27131702.0,27131297,0.01905366783105744,0.003493172435693803,7.067150302846494,16.799501,False
Interval_68957,Interval_68957,7,72972352,ENSG00000106635,BCL7B,promoter-TSS,72971747.5,72971143,0.20976229359462895,0.06227544910179672,1.1479126144360612,207.13745,True
Interval_40586,Interval_40586,2,152956183,ENSG00000182389,CACNB4,promoter-TSS,152955105.0,152954027,0.30973327421650765,0.008802542956854342,1.908562126764292,35.41466,True
Interval_75586,Interval_75586,9,34049705,ENSG00000137073,UBAP2,promoter-TSS,34049016.0,34048327,0.2514244238795137,0.021556886227544925,1.134170131952202,279.76993,True
Interval_33793,Interval_33793,19,1253454,ENSG00000167470,MIDN,promoter-TSS,1253060.0,1252666,0.2264565563105393,0.0021653543307084133,1.1946338729999424,91.91272,True
Interval_30439,Interval_30439,17,45772666,ENSG00000198933,TBKBP1,promoter-TSS,45772052.5,45771439,0.4973543443689461,0.031861642294713,1.4545207515504968,64.36697,True
Interval_77643,Interval_77643,9,132428357,ENSG00000167157,PRRX2,promoter-TSS,132427770.0,132427183,0.211373766130726,0.03227599084179844,2.7168965675004992,30.335752,True
Interval_12363,Interval_12363,11,57436159,ENSG00000156599,ZDHHC5,promoter-TSS,57435274.0,57434389,0.5856404365307295,0.08213670304422727,1.0452740486111933,357.78278,True
Interval_29005,Interval_29005,17,8287395,ENSG00000161970,RPL26,promoter-TSS,8286764.0,8286133,0.08666303756124116,0.0007984031936126845,1.2098114204713848,207.83553,True
Interval_80443,Interval_80443,X,150152669,ENSG00000029993,HMGB3-1,promoter-TSS,150151971.5,150151274,0.018534046551973438,0.006997253144426896,1.424520951382878,103.32824,True
Interval_23237,Interval_23237,14,102607048,ENSG00000080824,HSP90AA1,promoter-TSS,102606245.5,102605443,0.14915623298856828,0.017564870259481502,1.1721707194202637,190.35382,True
Interval_30960,Interval_30960,17,58678430,ENSG00000170836,PPM1D,promoter-TSS,58677637.5,58676845,0.7169582188810177,0.012086164522192022,1.462350301788909,152.88092,True
Interval_64397,Interval_64397,6,82463890,ENSG00000112773,FAM46A,promoter-TSS,82462850.5,82461811,0.2721103248049356,0.0003992015968069529,1.185655981333842,407.3924,True
Interval_16746,Interval_16746,12,58005573,ENSG00000240771,ARHGEF25,promoter-TSS,58004976.0,58004379,0.8994936177163793,0.6416075755218176,1.2428981252147648,23.999287,True
Interval_866,Interval_866,1,22470181,ENSG00000162552,WNT4,promoter-TSS,22469440.0,22468699,0.7431102362204725,0.030546286140993417,1.6725145981923224,37.33954,True
Interval_54222,Interval_54222,4,44729078,ENSG00000163281,GNPDA2,promoter-TSS,44728451.0,44727824,0.08601995084574232,0.02735289865548618,1.2906808482324192,90.41219,True
Interval_4110,Interval_4110,1,149673090,ENSG00000252925,RNU1-68P,promoter-TSS,149672450.5,149671811,0.4149067743215178,0.004076943033986646,1.4367756706953154,20.163147,True
Interval_4439,Interval_4439,1,156097267,ENSG00000160789,LMNA,promoter-TSS,156096652.5,156096038,0.01564261963278879,0.0003180569611100914,1.4393581055618887,106.48948,True
Interval_30020,Interval_30020,17,38211166,ENSG00000008838,MED24,promoter-TSS,38210725.5,38210285,0.16068616422947135,0.0027840269966252773,1.3193443324137313,60.317715,True
Interval_76396,Interval_76396,9,92052864,ENSG00000187764,SEMA4D,promoter-TSS,92052337.5,92051811,0.436726659167604,0.0002566914801763742,1.6696428148518234,105.12741,True
Interval_30520,Interval_30520,17,46622074,ENSG00000173917,HOXB2,promoter-TSS,46621161.0,46620248,0.08613560792250974,0.0002566914801763742,1.2906119202791748,101.11918,True
Interval_68126,Interval_68126,7,28279851,ENSG00000234336,JAZF1-AS1,promoter-TSS,28279387.5,28278924,0.030076495132127956,0.006693324061195605,3.7900888948132017,24.347578,True
Interval_24502,Interval_24502,15,60691091,ENSG00000182718,ANXA2,promoter-TSS,60690200.5,60689310,0.014480130647795297,0.012375249500998442,1.3229061331519039,162.85617,True
Interval_43999,Interval_43999,20,31125221,ENSG00000197183,C20orf112,promoter-TSS,31124509.0,31123797,0.0751192713604164,0.035940436605464754,1.3035464103867906,121.35349,True
Interval_14732,Interval_14732,11,129765933,ENSG00000170322,NFRKB,promoter-TSS,129765284.0,129764635,0.04903860054937115,0.19210640451062588,1.3397401809889333,110.39673,True
Interval_30188,Interval_30188,17,41150974,ENSG00000131469,RPL27,promoter-TSS,41150429.5,41149885,0.24492832516784613,0.0007984031936126845,1.1363197407050352,189.99883,True
Interval_1141,Interval_1141,1,27482089,ENSG00000090020,SLC9A1,promoter-TSS,27481664.0,27481239,0.44055118110236224,0.08816085489313785,1.1666269431910459,54.80646,True
Interval_40050,Interval_40050,2,127865399,ENSG00000136717,BIN1,promoter-TSS,127864600.0,127863801,0.2334827237241579,0.09923377186641569,1.1910709353090105,115.67411,True
Interval_4399,Interval_4399,1,155580469,ENSG00000125459,MSTO1,promoter-TSS,155579968.0,155579467,0.6843718375018071,1.0,1.061899271706218,90.75067,True
Interval_45977,Interval_45977,21,44300353,ENSG00000160193,WDR4,promoter-TSS,44299518.0,44298683,0.3260951279456412,0.04484603151655342,1.155057651111811,110.60339,True
Interval_36281,Interval_36281,19,51671009,ENSG00000171101,SIGLEC17P,promoter-TSS,51670431.0,51669853,0.04952193475815525,0.15776152980877345,1.4778404196607144,43.012424,True
Interval_8584,Interval_8584,10,47641337,ENSG00000243536,ANTXRLP1,promoter-TSS,47640978.5,47640620,0.022103487064117022,0.0048903016426969925,1.5801330317941047,53.141323,True
Interval_77288,Interval_77288,9,124976613,ENSG00000106852,LHX6,promoter-TSS,124976267.0,124975921,0.3214710755373019,0.04303465445573207,1.7451140571316819,20.032673,True
Interval_46673,Interval_46673,22,28198469,ENSG00000169184,MN1,promoter-TSS,28197806.5,28197144,0.012567767373090177,0.0027106949236080924,5.0119520309899395,32.346897,False
Interval_49263,Interval_49263,3,49059942,ENSG00000178149,DALRD3,promoter-TSS,49059141.0,49058340,0.3668662674650699,0.19441117764471005,1.1240010908575504,247.48886,True
Interval_12477,Interval_12477,11,61198005,ENSG00000149532,CPSF7,promoter-TSS,61197413.0,61196821,0.5031754672473235,0.10538922155688657,1.0750125997430497,183.79488,True
Interval_53762,Interval_53762,4,22517705,ENSG00000152990,GPR125,promoter-TSS,22517303.0,22516901,0.24039377580184185,0.017465862178469016,3.525645040743152,16.140577,True
Interval_18162,Interval_18162,12,112280756,ENSG00000234608,MAPKAPK5-AS1,promoter-TSS,112280048.0,112279340,0.08645366488362005,0.045800202399884915,1.2901030751230917,145.6576,True
Interval_7284,Interval_7284,1,249153609,ENSG00000171163,ZNF692,promoter-TSS,249153004.5,249152400,0.13332369524360277,0.04166546190545006,1.2489341603959063,137.4738,True
Interval_48669,Interval_48669,3,33139051,ENSG00000170266,GLB1,promoter-TSS,33138336.0,33137621,0.1916148619343646,0.0591585947665173,1.2121471642414858,133.4656,True
Interval_36125,Interval_36125,19,49404537,ENSG00000104805,NUCB1,promoter-TSS,49403817.0,49403097,0.13760300708399598,0.04134740494433997,1.2456386386982397,101.21769,True
Interval_13422,Interval_13422,11,82783559,ENSG00000246067,RAB30-AS1,promoter-TSS,82782732.0,82781905,0.06467065868263477,0.29820359281437125,1.2289516624627959,215.26714,True
Interval_16854,Interval_16854,12,64784654,ENSG00000243024,RPS11P6,promoter-TSS,64784148.0,64783642,0.10344228094575803,1.0,2.8909566059943987,15.199549,True
Interval_4691,Interval_4691,1,161124331,ENSG00000143222,UFC1,promoter-TSS,161123758.0,161123185,0.07442532889981202,0.048875140607423706,1.3042471185940239,83.391426,True
Interval_70257,Interval_70257,7,121081573,ENSG00000234985,RP11-3L10.3,promoter-TSS,121081327.5,121081082,0.1472531293463143,0.006693324061195605,2.6202786780785408,26.087671,True
Interval_1629,Interval_1629,1,38326028,ENSG00000230955,RP11-109P14.10,promoter-TSS,38325389.0,38324750,0.04565414625294861,0.012774451097804174,1.2517231976880383,156.2492,True
Interval_71150,Interval_71150,7,150726069,ENSG00000197150,ABCB8,promoter-TSS,150725498.0,150724927,0.011395391036109648,0.11017964071856268,1.3375711674954414,249.22699,True
Interval_62166,Interval_62166,6,7727021,ENSG00000153162,BMP6,promoter-TSS,7726603.5,7726186,0.3671154878304903,0.03961144330584332,2.082640124025282,30.484528,True
Interval_46953,Interval_46953,22,36725642,ENSG00000100345,MYH9,promoter-TSS,36725427.0,36725212,0.8818335208098987,0.26182530977994567,1.3124797631520622,34.783566,True
Interval_76314,Interval_76314,9,88357633,ENSG00000135049,AGTPBP1,promoter-TSS,88356765.5,88355898,0.12876066049718748,0.08263473053892201,1.1837082050462095,247.48886,True
Interval_34842,Interval_34842,19,17000120,ENSG00000127533,F2RL3,promoter-TSS,16999840.5,16999561,0.6288812222769837,0.0027106949236080924,1.9450440675202039,24.250076,True
Interval_436,Interval_436,1,10093656,ENSG00000130939,UBE4B,promoter-TSS,10093081.5,10092507,0.03222645617855202,0.007185628742515382,1.2744826856056521,158.27716,True
Interval_52959,Interval_52959,3,194208616,ENSG00000133657,ATP13A3,promoter-TSS,194207560.0,194206504,0.4183269823988387,1.0,1.0926603574384524,250.17892,True
Interval_54102,Interval_54102,4,40195175,ENSG00000168421,RHOH,promoter-TSS,40194978.5,40194782,0.6003998609179415,0.0009561891515998955,1.5369061825134585,34.97125,True
Interval_30254,Interval_30254,17,42278065,ENSG00000087152,ATXN7L3,promoter-TSS,42276906.0,42275747,0.20252728317059165,0.0025272831705914767,1.1110146796786557,337.49203,True
Interval_30457,Interval_30457,17,45908012,ENSG00000159111,MRPL10,promoter-TSS,45907570.5,45907129,0.09500998003992012,0.0002566914801763742,1.320660462472206,173.85776,True
Interval_3090,Interval_3090,1,93647205,ENSG00000122483,CCDC18,promoter-TSS,93646189.5,93645174,0.08569787478460655,0.11120045950603108,1.1543781954137053,373.92334,True
Interval_56767,Interval_56767,4,160025484,ENSG00000109756,RAPGEF2,promoter-TSS,160024607.5,160023731,0.13536563237162036,0.15249500998003984,1.1801952980922046,241.4544,True
Interval_30153,Interval_30153,17,40612219,ENSG00000033627,ATP6V0A1,promoter-TSS,40611422.0,40610625,0.0852643419572553,0.09094488188976435,1.4082309488787152,71.99786,True
Interval_56885,Interval_56885,4,166034587,ENSG00000170088,TMEM192,promoter-TSS,166033968.5,166033350,0.1414988205407367,0.04151696606786448,1.2155830136015282,249.70926,True
Interval_28959,Interval_28959,17,7748497,ENSG00000132510,KDM6B,promoter-TSS,7746733.0,7744969,0.011717403790924785,0.0025272831705914767,1.2458180295846708,386.2752,True
Interval_221,Interval_221,1,6260187,ENSG00000116251,RPL22,promoter-TSS,6259545.5,6258904,0.10096862801792683,0.018765360705507605,1.2764221811817125,103.53464,True
Interval_23374,Interval_23374,14,105532385,ENSG00000183484,GPR132,promoter-TSS,105531810.5,105531236,0.01607693703502089,0.045908183632734856,1.3170965434390494,150.7943,True
Interval_62667,Interval_62667,6,24937187,ENSG00000111913,FAM65B,promoter-TSS,24936452.0,24935717,0.5365620933930895,0.1153824521934762,1.2730720355347143,78.901146,True
Interval_77827,Interval_77827,9,135754290,ENSG00000165698,C9orf9,promoter-TSS,135753851.0,135753412,0.11756469792079904,1.0,1.4979686467970736,24.348492,True
Interval_59761,Interval_59761,5,107007500,ENSG00000184349,EFNA5,promoter-TSS,107006846.5,107006193,0.020628660770541152,0.00024451508213430007,2.2077777473691613,48.145702,True
Interval_37326,Interval_37326,2,26570053,ENSG00000173567,GPR113,promoter-TSS,26569154.5,26568256,0.39756849936490657,0.3712574850299398,1.0971665566595146,239.32272,True
Interval_39306,Interval_39306,2,99225702,ENSG00000115446,UNC50,promoter-TSS,99224958.5,99224215,0.38823189243891865,0.25889836634379026,1.1348339054589587,82.02247,True
Interval_4436,Interval_4436,1,156076880,ENSG00000160789,LMNA,promoter-TSS,156076344.0,156075808,0.0008674280757553499,0.009541708833308848,1.681795840192475,87.63216,True
Interval_52437,Interval_52437,3,179042506,ENSG00000121864,ZNF639,promoter-TSS,179041382.0,179040258,0.07033206314643436,0.03512974051896178,1.2235698466151967,204.4473,True
Interval_70443,Interval_70443,7,128380039,ENSG00000128595,CALU,promoter-TSS,128379460.5,128378882,0.5380874614407549,0.04471057884231522,1.068766260110681,183.6704,True
Interval_44105,Interval_44105,20,33292738,ENSG00000078804,TP53INP2,promoter-TSS,33292009.5,33291281,0.08330200954170885,0.04166546190545006,1.2943868269315972,121.34299,True
Interval_41340,Interval_41340,2,180129738,ENSG00000187231,SESTD1,promoter-TSS,180129111.5,180128485,0.30802977621170047,0.016307772135947807,2.121408640952272,37.593975,True
Interval_24007,Interval_24007,15,42874252,ENSG00000260282,EIF4EBP2P2,promoter-TSS,42873792.5,42873333,0.12997750281214848,0.27685601799775084,1.3503277330178394,60.48944,True
Interval_21049,Interval_21049,14,22204853,ENSG00000211778,TRAV4,promoter-TSS,22204238.5,22203624,0.29564941251190857,1.0,2.7556090705187963,126.40842,False
Interval_16965,Interval_16965,12,68553922,ENSG00000111537,IFNG,promoter-TSS,68553446.5,68552971,0.1825646956773167,0.0006361139222201828,1.2175362126722469,134.14133,True
Interval_28788,Interval_28788,17,4390166,ENSG00000262823,RP13-580F15.2,promoter-TSS,4389748.0,4389330,0.12416640203239127,0.0017465862178475122,3.872272496877148,45.222027,True
Interval_3681,Interval_3681,1,115632716,ENSG00000134198,TSPAN2,promoter-TSS,115632238.0,115631760,0.004527104286747741,0.00024451508213430007,2.09500777845876,35.86416,True
